timestamp,ping,download,upload
1616238926929.699,40.49,19.5,9.18
1616239043300.685,45.2,19.88,9.16
1616239163602.093,44.93,21.5,9.3
1616239284240.724,40.33,16.93,7.73
1616239404131.094,38.55,16.92,8.77
1616239525024.871,37.99,17.2,7.33
1616239644791.056,37.01,17.11,6.45
1616239765848.775,39.18,21.54,8.18
1616239884994.123,47.08,19.12,8.15
1616240006746.089,36.34,18.34,8.13
1616240129981.074,39.88,17.19,5.76
1616240246936.445,36.21,18.65,4.75
1616240364331.793,47.14,20.88,8.97
1616240483588.358,36.94,20.0,8.21
1616240604874.925,42.16,17.13,7.54
1616240726572.724,37.84,20.69,8.34
1616240845884.0,41.41,19.31,7.18
1616240966640.417,37.76,21.49,9.01
1616241084469.899,40.78,19.03,8.15
1616241203455.176,36.04,17.96,7.99
1616241323610.093,34.37,18.0,8.87
1616241443888.563,39.41,18.85,8.37
1616241565557.936,46.69,18.09,9.01
1616241685138.837,38.41,15.7,9.02
1616241805576.003,35.52,16.47,7.49
1616241924461.116,40.0,20.25,7.64
1616242047782.729,39.86,21.5,6.63
1616242164959.616,38.61,19.88,8.04
1616242283494.147,36.56,20.16,8.83
1616242405816.301,36.64,15.81,8.99
1616242530231.235,35.86,21.43,6.64
1616242643564.945,45.44,19.89,9.06
1616242765033.879,36.99,21.02,7.39
1616242889909.946,41.86,18.79,5.43
1616243003993.508,34.56,17.04,8.91
1616243126245.205,36.31,21.75,9.0
1616243247919.846,40.98,18.9,8.31
1616243363450.777,36.48,20.28,8.8
1616243486013.589,39.59,20.17,8.53
1616243603446.364,42.16,18.51,8.52
1616243723748.079,36.25,20.8,7.36
1616243844162.02,35.65,17.21,8.81
1616243978078.019,35.02,14.4,4.85
1616244087166.777,36.07,19.1,6.36
1616244204242.086,35.16,17.04,9.49
1616244323456.587,37.81,20.73,9.28
1616244445602.902,36.04,17.83,8.33
1616244564699.453,40.95,19.21,8.02
1616244685022.49,39.68,20.41,7.6
1616244803842.203,48.62,16.44,6.96
1616244923402.58,36.52,19.6,9.34
1616245044831.455,38.05,16.22,9.44
1616245169929.61,44.75,13.9,2.87
1616245284724.932,38.3,18.31,7.78
1616245407763.179,35.6,12.22,6.71
1616245529244.735,41.07,17.66,5.27
1616245644556.829,35.69,17.86,6.71
1616245768412.262,34.51,17.25,5.21
1616245886402.08,41.68,20.07,6.46
1616246006753.837,44.05,14.47,2.89
1616246141666.463,35.98,22.12,4.59
1616246250200.943,36.24,19.67,4.62
1616246364877.371,42.46,21.27,6.89
1616246484158.84,33.11,20.31,7.25
1616246603440.793,41.57,17.99,8.13
1616246723626.782,39.57,20.47,8.71
1616246844058.642,39.96,18.39,8.12
1616246967665.59,35.87,22.86,7.01
1616247084989.738,40.2,19.41,8.69
1616247207954.719,37.37,13.46,8.03
1616247325820.722,34.53,20.47,8.06
1616247443840.797,35.47,14.94,7.44
1616247565382.819,40.5,14.06,8.07
1616247684640.461,35.8,18.53,7.97
1616247803520.541,37.65,18.25,7.7
1616247926518.655,36.77,24.75,8.7
1616248045315.701,40.76,13.49,8.66
1616248163834.348,41.96,19.76,8.69
1616248283623.914,34.86,20.53,8.44
1616248403866.126,37.7,17.6,6.69
1616248524791.83,41.37,21.66,7.29
1616248644298.052,36.08,17.16,8.17
1616248763762.973,45.31,19.41,8.02
1616248884499.655,34.49,16.06,6.4
1616249003556.778,39.89,18.02,7.61
1616249123857.565,32.45,20.68,7.69
1616249243499.698,37.91,21.08,7.89
1616249365514.104,37.55,17.18,7.69
1616249483500.634,34.06,20.51,7.64
1616249604286.831,33.89,16.41,7.62
1616249724078.129,39.07,19.74,7.95
1616249843501.979,36.77,20.39,8.22
1616249963823.566,40.7,16.87,7.97
1616250085679.321,34.66,19.49,6.57
1616250203748.119,38.36,17.11,7.87
1616250323902.63,34.98,20.49,8.23
1616250443673.825,41.41,16.07,8.0
1616250572974.086,45.04,18.0,4.28
1616250691240.896,38.26,24.18,7.2
1616250805598.262,40.13,17.43,7.51
1616250924810.305,37.25,18.3,6.53
1616251044046.181,44.15,19.62,7.99
1616251168801.957,39.87,14.19,8.99
1616251286167.28,32.15,13.3,8.87
1616251403917.831,42.51,17.96,8.31
1616251523953.612,44.32,19.51,9.31
1616251643776.26,42.03,19.14,9.01
1616251764646.93,38.0,18.66,8.08
1616251884649.237,39.88,20.34,8.48
1616252004044.93,41.74,16.14,8.88
1616252124218.667,36.73,18.98,8.37
1616252245408.748,41.21,17.23,7.65
1616252372140.978,38.18,19.98,4.67
1616252485160.457,37.06,20.78,9.0
1616252604542.034,35.36,17.64,8.16
1616252723885.035,36.98,19.56,8.36
1616252848317.595,33.49,21.74,5.98
1616252964025.306,36.14,18.73,8.01
1616253083879.381,43.3,20.51,8.32
1616253205155.349,39.15,17.18,7.65
1616253323555.242,37.08,18.62,8.88
1616253443941.821,36.36,19.35,9.18
1616253569354.284,39.56,21.87,5.9
1616253683949.266,38.77,18.68,8.78
1616253807523.211,36.95,17.47,6.82
1616253923841.218,42.98,15.74,9.33
1616254043782.103,47.31,17.38,8.79
1616254193690.497,39.13,17.14,8.9
1616254290202.451,36.96,22.74,8.22
1616254404006.268,40.78,15.92,9.22
1616254533910.952,40.44,11.3,6.85
1616254644298.783,36.8,18.93,8.96
1616254766413.807,40.59,20.29,9.31
1616254883764.47,39.4,19.35,8.7
1616255003946.257,44.18,17.82,9.4
1616255124354.046,36.09,16.97,8.42
1616255243825.92,34.16,20.35,9.45
1616255363886.963,33.86,19.49,9.4
1616255484390.177,37.71,19.58,9.43
1616255604428.221,48.73,17.79,8.57
1616255724794.899,48.72,20.85,8.42
1616255850188.416,42.62,15.13,5.2
1616255963917.38,34.79,16.08,8.49
1616256083976.893,37.81,19.19,8.52
1616256204221.949,50.47,18.44,7.39
1616256328000.156,37.6,17.67,6.73
1616256444548.248,48.92,21.28,8.37
1616256564532.547,46.74,22.7,8.6
1616256684342.396,48.48,19.62,9.15
1616256803760.118,33.17,17.61,9.25
1616256924307.841,43.81,21.31,8.87
1616257044311.467,34.71,18.96,8.56
1616257164297.56,47.03,21.54,8.82
1616257284997.539,34.84,16.04,9.24
1616257404229.547,49.65,19.55,8.92
1616257528403.262,42.98,13.77,8.91
1616257644557.421,47.47,21.43,8.82
1616257764310.101,51.38,23.52,8.81
1616257884173.788,48.38,20.88,9.16
1616258004034.287,35.03,11.7,9.03
1616258124222.191,56.99,18.54,8.38
1616258244678.533,51.68,19.27,8.93
1616258363999.402,37.24,19.63,8.99
1616258483920.306,34.39,20.24,8.58
1616258604442.502,57.39,18.72,8.63
1616258724954.991,39.24,15.97,8.21
1616258844519.854,49.76,21.68,8.53
1616258963986.957,39.45,20.89,9.1
1616259091036.443,36.27,19.12,5.8
1616259204262.067,42.57,18.28,8.05
1616259324351.004,34.34,20.78,4.05
1616259444712.915,47.4,20.11,7.62
1616259564374.374,49.77,22.35,8.97
1616259685218.167,54.72,18.34,8.06
1616259804669.897,37.75,18.3,8.39
1616259927075.469,54.83,22.05,8.59
1616260047159.699,59.86,22.51,8.77
1616260164662.851,53.43,21.33,8.93
1616260285356.931,57.24,20.56,8.35
1616260407887.302,52.03,21.18,7.9
1616260524517.376,57.65,21.55,8.79
1616260645243.543,37.62,20.32,8.79
1616260764316.36,41.92,20.14,9.18
1616260885679.246,47.41,19.78,8.2
1616261005041.172,37.08,16.28,8.49
1616261123209.578,38.42,17.66,8.67
1616261243685.594,40.13,16.11,5.25
1616261363749.997,53.06,20.03,8.86
1616261483671.811,53.96,18.52,8.56
1616261604002.463,55.53,18.02,8.52
1616261723707.209,48.61,19.63,9.14
1616261843876.003,58.34,21.89,8.78
1616261963406.317,53.81,20.86,9.13
1616262084918.723,37.61,13.98,8.82
1616262205530.977,36.58,18.37,9.3
1616262323263.925,39.42,8.68,9.7
1616262443703.815,49.21,18.85,8.56
1616262565873.347,39.19,20.0,8.42
1616262683793.92,57.12,21.15,8.68
1616262803642.439,51.76,16.7,8.95
1616262923703.429,50.23,17.73,8.48
1616263043655.912,52.77,20.7,9.03
1616263164572.321,35.02,18.02,7.7
1616263284178.526,54.9,20.76,8.71
1616263403593.1,54.62,17.87,9.13
1616263523430.99,36.35,20.66,8.19
1616263646156.672,60.74,21.95,8.57
1616263763023.038,37.57,20.44,9.06
1616263883594.49,59.89,20.09,8.89
1616264003169.081,38.55,17.51,9.04
1616264124714.451,43.34,17.83,8.79
1616264251439.319,37.49,11.95,8.22
1616264364523.919,67.55,18.26,8.75
1616264483667.305,56.24,18.83,8.28
1616264603693.375,52.83,18.96,9.23
1616264729593.681,39.62,21.84,6.74
1616264843244.189,41.63,20.83,8.42
1616264963747.059,50.96,20.79,9.01
1616265084287.834,37.67,19.87,8.03
1616265203621.822,56.7,18.82,9.1
1616265326636.223,35.2,20.31,6.73
1616265444389.337,49.19,21.8,8.89
1616265564130.131,35.93,19.41,8.23
1616265683365.632,41.14,21.54,8.38
1616265803623.106,54.62,17.88,9.35
1616265923662.048,51.77,21.74,8.74
1616266043855.703,41.54,18.58,9.14
1616266168972.526,40.63,19.41,5.87
1616266284310.58,48.15,21.36,9.13
1616266404726.679,37.81,18.45,7.86
1616266531701.74,40.83,16.69,5.61
1616266646087.201,38.63,16.06,8.3
1616266764632.354,37.83,19.57,7.57
1616266885367.186,38.73,15.04,9.23
1616267003508.476,39.63,18.08,8.57
1616267123460.337,37.39,18.95,8.55
1616267246917.02,38.59,16.23,9.66
1616267364462.358,45.29,19.9,8.77
1616267483566.997,40.6,19.06,9.49
1616267603608.432,39.4,17.93,9.33
1616267723476.155,46.33,20.1,8.65
1616267845247.582,42.33,18.05,7.56
1616267965272.237,39.41,19.73,7.04
1616268083617.812,48.3,17.53,9.21
1616268203764.861,35.1,16.77,8.99
1616268327593.801,36.25,20.74,6.69
1616268443896.09,38.67,18.01,9.07
1616268563590.741,39.29,16.61,9.67
1616268683974.391,43.08,21.58,8.65
1616268803475.592,39.32,18.27,9.29
1616268923285.281,41.71,19.43,6.69
1616269043468.876,38.26,20.5,8.79
1616269163583.183,43.14,18.41,6.22
1616269283827.042,36.48,12.67,8.34
1616269415930.924,38.45,8.7,6.95
1616269523629.292,36.62,20.38,8.67
1616269644690.558,38.98,16.23,8.41
1616269767361.862,36.08,23.32,8.96
1616269883460.256,40.38,20.9,9.21
1616270005969.322,41.96,20.85,8.89
1616270133562.474,35.13,22.48,4.93
1616270243868.281,36.95,18.85,8.83
1616270363477.117,36.38,20.17,9.35
1616270483905.584,38.37,20.16,8.89
1616270605155.482,36.72,17.88,5.79
1616270724428.012,38.56,17.04,8.54
1616270846330.364,36.23,17.1,5.49
1616270964356.735,48.67,19.97,8.59
1616271087002.292,38.88,16.39,6.06
1616271204451.764,38.49,17.95,6.91
1616271324858.339,39.72,19.06,7.53
1616271446641.505,80.18,16.47,5.31
1616271565907.197,37.73,21.52,7.52
1616271684654.874,46.75,21.97,7.5
1616271806806.215,37.64,13.69,7.2
1616271924016.284,38.91,17.93,7.84
1616272045146.905,38.21,17.14,8.33
1616272163565.348,38.0,20.05,8.33
1616272287580.917,35.33,25.79,8.8
1616272411144.109,43.51,11.74,2.03
1616272533490.699,32.93,24.68,8.7
1616272646966.904,38.09,23.86,7.43
1616272764169.446,40.99,15.0,9.24
1616272883472.228,38.11,21.36,9.42
1616273004706.907,37.26,15.5,7.65
1616273123668.403,35.1,18.82,8.17
1616273244192.581,34.68,20.18,7.47
1616273364093.204,39.18,20.11,8.03
1616273485266.531,35.34,20.53,8.99
1616273603769.841,34.71,16.68,8.54
1616273723688.212,34.52,19.37,8.01
1616273844602.079,36.67,20.51,8.01
1616273964872.752,42.64,17.16,7.41
1616274088623.229,33.42,22.36,6.42
1616274203740.144,36.1,17.84,8.78
1616274324169.246,35.7,15.49,8.52
1616274444886.798,45.67,20.7,8.64
1616274563834.673,32.22,20.61,8.77
1616274684875.971,40.37,22.7,5.98
1616274805574.993,33.43,18.08,7.46
1616274923989.895,35.29,18.36,8.67
1616275053428.804,34.54,19.69,4.4
1616275163781.825,49.22,20.67,8.91
1616275283710.623,34.15,20.4,9.12
1616275404797.55,34.14,18.32,8.02
1616275523854.201,33.97,17.04,9.38
1616275649697.299,40.66,24.54,9.16
1616275763876.428,37.73,20.26,8.98
1616275888249.996,34.3,16.98,6.39
1616276008773.229,41.63,18.79,6.0
1616276124053.46,34.05,19.67,8.98
1616276243632.961,40.65,19.89,9.7
1616276363798.83,46.07,16.74,9.02
1616276483665.499,41.23,21.57,8.93
1616276603563.794,37.26,17.31,9.31
1616276724067.708,38.34,20.44,8.65
1616276844266.846,42.66,20.73,8.09
1616276963816.504,34.1,16.25,9.09
1616277083851.67,42.0,19.13,8.74
1616277203966.288,37.43,18.76,8.28
1616277323855.016,34.58,15.78,8.78
1616277443940.204,41.81,21.58,8.56
1616277563834.781,39.96,19.69,8.51
1616277685393.133,42.7,19.22,8.75
1616277803703.562,40.35,17.97,9.47
1616277924016.378,45.86,20.56,8.91
1616278044048.666,42.63,21.59,7.8
1616278164706.849,44.39,21.32,8.02
1616278283724.574,42.73,20.32,9.63
1616278403663.25,40.56,19.0,8.78
1616278523830.988,40.82,21.89,9.03
1616278643825.845,35.51,19.47,9.68
1616278764196.651,45.17,17.3,9.13
1616278883887.227,38.37,20.1,9.42
1616279004263.17,39.93,18.88,8.72
1616279124422.364,38.15,18.85,7.42
1616279243956.162,45.0,22.59,8.87
1616279363830.329,41.52,22.41,8.56
1616279486072.075,32.21,23.05,8.88
1616279604934.349,38.97,16.99,8.85
1616279727935.633,33.41,20.77,6.3
1616279844810.241,41.98,23.13,8.38
1616279967690.687,36.48,20.21,6.67
1616280084958.916,43.16,21.54,8.05
1616280206083.716,36.05,16.02,7.45
1616280323862.737,33.99,20.5,9.01
1616280446291.416,44.41,19.18,9.16
1616280563883.017,37.25,20.2,9.45
1616280685437.4,36.97,19.47,7.93
1616280804465.688,42.09,16.6,8.2
1616280924638.59,30.92,16.49,7.97
1616281043960.32,40.06,17.99,8.15
1616281163884.082,42.87,18.52,8.87
1616281285163.641,46.49,15.96,9.08
1616281403877.542,42.7,18.45,9.42
1616281524031.467,43.0,22.63,9.32
1616281644476.512,41.71,20.5,8.84
1616281764057.984,42.69,16.81,8.2
1616281886765.703,43.41,23.13,9.01
1616282004132.142,35.35,18.05,9.13
1616282125209.018,43.5,20.49,6.74
1616282244395.714,40.58,19.53,9.06
1616282363876.607,38.91,20.65,9.08
1616282484710.743,41.87,20.28,8.85
1616282606474.553,43.39,22.26,8.97
1616282724165.496,37.16,18.96,8.86
1616282843939.638,42.94,21.01,9.1
1616282964429.595,44.33,20.86,9.3
1616283085318.814,43.37,20.85,8.96
1616283204471.686,44.51,19.25,8.18
1616283324070.301,42.27,20.95,8.79
1616283444261.147,41.42,15.49,9.32
1616283565015.017,41.88,21.69,8.84
1616283684009.685,34.96,18.95,9.16
1616283807905.429,35.28,13.84,6.42
1616283924432.419,38.0,17.63,7.99
1616284043989.467,42.54,20.48,9.13
1616284164827.624,49.24,21.52,8.91
1616284284031.877,38.94,21.46,8.19
1616284405014.39,34.56,18.17,8.41
1616284523936.506,42.95,19.28,9.22
1616284643638.848,45.99,17.8,9.32
1616284763391.777,41.8,21.46,8.89
1616284887770.351,52.36,13.91,2.89
1616285003128.713,40.33,18.38,8.94
1616285125610.357,42.78,19.85,9.4
1616285243446.401,42.15,16.93,9.05
1616285363706.189,39.4,17.74,8.68
1616285484077.126,35.76,17.45,7.73
1616285605598.104,34.62,20.33,9.29
1616285723040.608,42.0,21.64,8.67
1616285843588.305,38.6,19.17,7.87
1616285963202.601,45.88,20.3,9.45
1616286083199.58,35.03,17.05,9.37
1616286204721.347,41.09,19.09,9.04
1616286323377.476,47.12,18.9,9.37
1616286443284.343,45.08,20.94,8.93
1616286564083.565,34.63,21.04,8.31
1616286683171.128,43.95,20.24,9.21
1616286802953.283,42.18,18.66,9.51
1616286923197.052,43.71,22.51,8.99
1616287045497.279,45.21,22.14,9.14
1616287164564.299,36.04,14.8,7.89
1616287284074.468,32.28,15.62,9.42
1616287403417.693,37.15,17.63,8.24
1616287522972.332,44.28,22.79,9.07
1616287644272.15,36.33,18.4,8.08
1616287765024.383,50.43,20.83,9.2
1616287883493.37,49.79,20.92,8.32
1616288003788.145,47.09,16.88,8.77
1616288123990.718,48.52,19.94,8.11
1616288249899.61,37.91,16.27,6.29
1616288363341.753,42.21,19.65,8.76
1616288485368.494,48.89,21.42,8.78
1616288605248.844,51.74,20.71,8.98
1616288723482.124,50.53,17.42,8.95
1616288843569.43,49.48,22.26,9.18
1616288964780.802,41.5,19.96,8.14
1616289083232.013,36.23,20.58,9.6
1616289204366.136,38.59,18.98,7.1
1616289334143.626,59.92,21.89,7.32
1616289451841.766,44.38,16.26,3.73
1616289563639.223,49.62,21.24,8.82
1616289683649.706,50.01,19.56,7.25
1616289803732.498,51.74,18.13,8.68
1616289923645.53,52.35,20.43,9.15
1616290044370.242,42.21,20.89,9.21
1616290163755.501,41.43,21.42,8.73
1616290283409.305,44.59,19.65,9.34
1616290405320.168,51.1,22.68,8.75
1616290527179.578,51.27,22.81,6.32
1616290646301.22,47.99,23.44,6.92
1616290763412.629,44.56,21.1,8.59
1616290883288.441,36.69,19.09,9.47
1616291005587.332,47.03,19.13,6.9
1616291125389.991,54.26,22.2,9.05
1616291246114.342,44.41,25.13,8.92
1616291363893.609,42.99,21.44,8.25
1616291483591.453,51.18,21.96,9.04
1616291604283.012,43.14,16.13,8.08
1616291725455.253,47.95,23.39,8.5
1616291845081.82,46.84,20.0,6.26
1616291964000.494,48.33,20.72,8.86
1616292084921.608,48.66,23.1,7.79
1616292203480.333,45.58,16.4,9.27
1616292323912.759,47.62,20.26,8.81
1616292445307.22,47.22,21.0,9.25
1616292563496.526,44.44,20.71,9.04
1616292683446.837,46.46,19.43,6.44
1616292803642.523,46.97,19.69,9.1
1616292923579.565,48.76,17.25,9.04
1616293044819.112,47.46,19.83,7.13
1616293165303.293,47.09,17.33,6.67
1616293284334.364,46.41,22.51,9.1
1616293405989.269,46.23,17.92,6.59
1616293523425.858,43.56,21.18,9.57
1616293643730.069,40.66,20.56,9.09
1616293763780.715,37.36,21.5,8.48
1616293884777.98,45.09,19.26,9.35
1616294003856.835,47.65,16.14,9.35
1616294125729.728,36.71,21.93,9.75
1616294243872.194,47.12,18.56,9.28
1616294363722.371,46.35,18.21,9.41
1616294486750.569,47.49,21.4,6.78
1616294605309.529,48.27,18.6,6.97
1616294723800.381,47.77,20.79,8.83
1616294846937.989,49.33,21.56,9.18
1616294963844.644,47.7,20.59,7.74
1616295083780.987,39.07,22.54,8.89
1616295203446.919,36.9,19.91,8.91
1616295324229.692,40.9,21.17,8.6
1616295446639.509,48.3,20.91,6.96
1616295565180.134,47.24,21.1,6.84
1616295685552.259,46.51,19.85,7.56
1616295809866.659,46.67,21.75,5.8
1616295924528.04,46.89,20.25,8.79
1616296043755.365,42.82,20.12,9.34
1616296163554.481,35.65,21.54,9.15
1616296285802.827,47.41,24.1,8.66
1616296405020.54,41.29,18.79,8.06
1616296524647.367,48.86,22.33,8.98
1616296644547.203,48.53,20.72,8.43
1616296763872.355,44.55,21.48,9.52
1616296887851.879,48.96,24.75,7.73
1616297008224.965,48.14,21.11,7.76
1616297124561.779,45.42,17.25,6.74
1616297243975.159,44.44,21.61,9.31
1616297363915.981,41.15,17.49,9.29
1616297484877.04,44.21,21.99,8.49
1616297603777.373,45.43,16.27,6.69
1616297723990.308,47.99,15.52,9.37
1616297846555.436,46.73,21.18,9.17
1616297965328.463,44.35,19.33,7.88
1616298084076.721,43.26,21.68,8.66
1616298203818.931,45.83,17.85,8.85
1616298326038.475,48.82,24.19,9.0
1616298443864.88,44.87,16.31,9.12
1616298564655.13,48.27,19.83,9.52
1616298683624.064,39.58,20.95,9.61
1616298803721.913,40.08,18.73,9.36
1616298924017.709,45.24,20.16,9.4
1616299043652.209,37.87,20.92,8.92
1616299165740.891,47.14,25.17,8.62
1616299283763.842,47.55,20.2,9.19
1616299407641.228,44.49,19.31,5.21
1616299525781.35,44.89,19.43,6.93
1616299645374.746,42.36,22.51,8.47
1616299764506.558,46.28,21.36,7.34
1616299884444.26,51.1,20.67,8.58
1616300004080.845,49.04,16.47,8.77
1616300125664.518,49.3,21.83,8.84
1616300247915.618,46.49,25.3,8.35
1616300363970.288,49.7,18.68,8.71
1616300484111.822,51.11,22.09,9.17
1616300604387.71,46.82,18.6,8.54
1616300724294.404,45.97,17.36,9.33
1616300843752.782,33.54,19.09,8.67
1616300964158.687,47.91,16.94,9.28
1616301086806.483,48.21,19.69,8.72
1616301203761.416,46.3,17.72,6.74
1616301324912.153,42.14,18.11,7.44
1616301445586.375,44.83,20.9,8.65
1616301567452.104,43.9,21.73,7.59
1616301684615.525,32.99,16.72,8.86
1616301806389.905,44.8,17.46,5.34
1616301926447.699,42.22,21.88,6.65
1616302048768.627,42.79,24.42,9.19
1616302163696.915,42.49,18.75,6.7
1616302285680.016,39.47,17.76,9.18
1616302404315.226,36.63,16.66,8.92
1616302527896.055,37.19,19.19,5.15
1616302648720.469,50.29,27.0,9.87
1616302763938.689,36.35,20.7,9.39
1616302886859.83,39.99,17.63,7.57
1616303004635.828,54.11,17.8,9.26
1616303125742.361,34.97,20.6,7.71
1616303245416.657,34.07,19.84,7.85
1616303364334.295,52.15,20.95,9.06
1616303484030.481,42.62,20.81,9.63
1616303605068.612,53.25,17.76,9.55
1616303730290.621,33.47,23.26,8.29
1616303847523.441,46.44,23.09,9.51
1616303965267.378,49.75,20.07,7.49
1616304089195.355,49.62,26.22,7.43
1616304204014.191,40.58,17.37,9.21
1616304328257.019,46.35,22.32,7.2
1616304446807.634,47.47,19.15,8.55
1616304565192.751,36.63,16.73,7.96
1616304684683.715,35.8,21.03,8.67
1616304804299.315,50.18,17.34,9.79
1616304924305.843,36.74,22.33,8.95
1616305045871.212,46.84,20.63,7.18
1616305164812.102,48.03,19.87,7.32
1616305285999.655,35.98,18.75,8.25
1616305404372.204,43.1,18.36,9.17
1616305525136.163,46.29,20.37,8.27
1616305647232.094,39.82,19.97,6.92
1616305763988.263,37.52,12.06,9.31
1616305884474.171,38.82,21.05,9.32
1616306005159.006,50.57,18.99,6.98
1616306125883.817,47.26,23.53,9.31
1616306244008.482,36.48,21.69,9.47
1616306367641.186,46.58,22.31,7.3
1616306487745.406,49.62,22.3,9.39
1616306603861.113,38.59,15.93,9.4
1616306725807.157,36.24,22.58,8.25
1616306847425.383,52.15,25.01,8.7
1616306964627.997,51.2,22.44,9.35
1616307087336.64,49.34,25.75,6.66
1616307204348.854,50.1,20.15,9.76
1616307326158.09,48.03,21.09,9.09
1616307444551.166,36.46,18.08,9.15
1616307563113.369,42.45,19.62,8.59
1616307683457.274,51.26,21.27,9.6
1616307803469.109,49.36,17.22,9.09
1616307923038.762,38.23,18.02,8.84
1616308044611.524,46.7,20.95,8.72
1616308163978.622,37.1,19.8,9.07
1616308286098.581,47.78,21.23,6.94
1616308403999.895,39.55,16.07,9.48
1616308533444.356,34.85,22.21,5.42
1616308643126.843,35.72,19.2,9.2
1616308767811.523,49.18,23.45,7.45
1616308883048.245,36.74,20.29,8.85
1616309003034.533,35.83,16.31,9.05
1616309123207.082,37.51,20.51,8.95
1616309243244.564,49.83,19.05,8.69
1616309363588.328,46.91,21.18,7.52
1616309486309.59,44.76,21.64,9.19
1616309604393.553,46.4,16.87,6.42
1616309723996.255,53.53,19.08,8.56
1616309846715.987,47.62,23.6,8.15
1616309963761.034,45.93,20.43,9.07
1616310083698.712,47.65,19.45,9.55
1616310204528.047,44.25,18.11,7.58
1616310323571.922,36.37,17.31,9.34
1616310443385.28,50.62,20.2,9.07
1616310563317.558,36.47,14.45,9.46
1616310683347.316,48.88,20.34,9.36
1616310804316.803,49.96,17.31,6.63
1616310923893.771,36.91,16.89,8.6
1616311048220.239,36.47,12.39,8.86
1616311167318.932,53.55,24.91,9.03
